order_id,customer_id,order_date,order_total,payment_method,delivery_partner_id,store_id,hour,day,month,weekday,product_id,quantity,unit_price,total_price,product_name,category,brand,mrp,margin_percentage,shelf_life_days,min_stock_level,max_stock_level,area,pincode,registration_date,customer_segment,total_orders,avg_order_value,promised_time,actual_time,delivery_time_minutes,distance_km,reasons_if_delayed,is_delayed,delay_minutes,feedback_id,rating,feedback_text,feedback_category,sentiment,feedback_date,promised_duration_minutes,actual_duration_minutes,delivery_efficiency,order_size,is_peak,delay_category,delivery_status,delay_bucket,order_value_bucket
5085005195,2684440,2024-03-05 19:55:27,4030.23,Cash,92179,9543,19,5,3,Tuesday,697683,3,123.74,371.21999999999997,Toilet Cleaner,Household Care,"Murty, Varghese and Saxena",164.99,25.0,365,14,82,Ranchi,574868,2023-09-05,Premium,5,650.6,2024-03-05 20:13:27,2024-03-05 20:17:27,4.0,4.3,Traffic,True,4.0,5360361,4,Items were in perfect condition.,Delivery,Positive,2024-03-05,18.0,22.0,0.8181818181818182,3,True,Low Delay,Delayed,0-5 min,High
2177207547,92245432,2024-02-09 04:43:35,3576.89,Wallet,63474,1529,4,9,2,Friday,448752,1,160.07,160.07,Toilet Cleaner,Household Care,Batta-Doctor,213.43,25.0,365,23,96,Tadipatri,863697,2024-06-02,Premium,12,316.16,2024-02-09 05:01:35,2024-02-09 04:59:35,-2.0,1.62,On Time,False,0.0,3907325,4,Customer service was very helpful.,Product Quality,Positive,2024-02-09,18.0,16.0,1.125,1,False,Low Delay,On Time / Early,0-5 min,High
3043364543,21597477,2023-07-25 10:41:58,1136.9,UPI,64723,8672,10,25,7,Tuesday,186168,1,878.8,878.8,Dog Food,Pet Care,"Parekh, Lad and Kadakia",1352.0,35.0,365,13,75,Bhopal,801132,2023-09-21,Inactive,18,246.42,2023-07-25 10:58:58,2023-07-25 11:00:58,2.0,0.6,Traffic,True,2.0,3539036,4,"It was okay, nothing special.",Delivery,Neutral,2023-07-25,17.0,19.0,0.8947368421052632,1,True,Low Delay,Delayed,0-5 min,Medium
2823404098,81377917,2024-03-03 03:19:55,2699.14,Wallet,52689,1184,3,3,3,Sunday,891833,3,493.19,1479.57,Curd,Dairy & Breakfast,Mani PLC,616.49,20.0,7,11,69,Maheshtala,538657,2023-04-23,Inactive,16,739.14,2024-03-03 03:33:55,2024-03-03 03:31:55,-2.0,4.66,On Time,False,0.0,4050948,3,"It was okay, nothing special.",Delivery,Neutral,2024-03-03,14.0,12.0,1.1666666666666667,3,False,Low Delay,On Time / Early,0-5 min,Medium
646676955,93018527,2023-11-09 00:38:42,109.03,Cash,90187,5859,0,9,11,Thursday,77308,2,223.27,446.54,Onions,Fruits & Vegetables,Ratta-Sagar,297.69,25.0,3,29,91,Narasaraopet,722749,2024-05-16,New,1,913.11,2023-11-09 00:55:42,2023-11-09 00:51:42,-4.0,3.76,On Time,False,0.0,1482144,4,Customer service was very helpful.,Customer Service,Positive,2023-11-09,17.0,13.0,1.3076923076923077,2,False,Low Delay,On Time / Early,0-5 min,Low
5756607486,27709218,2023-10-22 05:36:13,1910.09,Card,19872,648,5,22,10,Sunday,613942,3,545.0,1635.0,Pet Treats,Pet Care,"Dyal, Saraf and Goel",838.46,35.0,365,28,72,Dindigul,36144,2024-04-26,Regular,18,1872.09,2023-10-22 05:53:13,2023-10-22 05:51:13,-2.0,0.99,On Time,False,0.0,5410910,4,Items were in perfect condition.,Delivery,Positive,2023-10-22,17.0,15.0,1.1333333333333333,3,False,Low Delay,On Time / Early,0-5 min,Medium
9373691795,87463923,2024-03-23 21:15:54,2386.93,Cash,89555,5199,21,23,3,Saturday,880510,1,951.43,951.43,Bread,Dairy & Breakfast,Roy-Char,1189.29,20.0,7,29,54,Katihar,276564,2024-03-21,Inactive,5,216.98,2024-03-23 21:31:54,2024-03-23 21:35:54,4.0,1.26,Traffic,True,4.0,8712624,3,Taste was not as expected.,Customer Service,Negative,2024-03-23,16.0,20.0,0.8,1,True,Low Delay,Delayed,0-5 min,Medium
2611601543,61753272,2023-07-23 00:37:11,1804.99,Wallet,21230,5439,0,23,7,Sunday,661577,1,720.95,720.95,Cat Food,Pet Care,Majumdar PLC,1109.15,35.0,365,28,95,Anantapur,81264,2024-08-20,New,3,832.17,2023-07-23 00:49:11,2023-07-23 00:59:11,10.0,3.19,Traffic,True,10.0,152857,5,Will definitely order again.,Product Quality,Positive,2023-07-23,12.0,22.0,0.5454545454545454,1,False,Medium Delay,Delayed,5-15 min,Medium
1491360686,90649019,2023-03-21 15:49:01,822.74,UPI,45751,7070,15,21,3,Tuesday,621677,2,317.8,635.6,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,529.67,40.0,180,15,71,Fatehpur,578000,2023-04-07,New,18,1096.12,2023-03-21 16:00:01,2023-03-21 16:11:01,11.0,2.67,Traffic,True,11.0,8810490,5,Will definitely order again.,App Experience,Positive,2023-03-21,11.0,22.0,0.5,2,False,Medium Delay,Delayed,5-15 min,Low
1824533423,2233446,2023-05-21 12:55:19,2890.53,Wallet,37442,7389,12,21,5,Sunday,949818,2,483.05,966.1,Biscuits,Snacks & Munchies,Yohannan Inc,743.15,35.0,90,21,76,Panihati,125919,2023-12-27,New,6,1466.45,2023-05-21 13:13:19,2023-05-21 13:16:19,3.0,2.97,Traffic,True,3.0,5996564,4,Very happy with the service!,Delivery,Positive,2023-05-21,18.0,21.0,0.8571428571428571,2,False,Low Delay,Delayed,0-5 min,Medium
2913841018,46675763,2023-11-26 03:57:27,727.95,Card,45079,6719,3,26,11,Sunday,799688,1,309.62,309.62,Lotion,Personal Care,Arora LLC,476.34,35.0,365,22,90,Katihar,745005,2023-08-15,New,19,737.08,2023-11-26 04:08:27,2023-11-26 04:08:27,0.0,4.32,On Time,False,0.0,5200721,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2023-11-26,11.0,11.0,1.0,1,False,Low Delay,On Time / Early,0-5 min,Low
3141803761,34787383,2023-10-09 15:22:40,787.4,UPI,54528,2448,15,9,10,Monday,4452,3,169.88,509.64,Baby Wipes,Baby Care,Morar-Mistry,242.69,30.0,365,27,100,Anantapur,29302,2024-10-12,Premium,17,292.41,2023-10-09 15:35:40,2023-10-09 15:54:40,19.0,0.73,Traffic,True,19.0,6206688,1,Delivery was late and I was unhappy.,App Experience,Negative,2023-10-09,13.0,32.0,0.40625,3,False,High Delay,Delayed,15+ min,Low
6184484468,40275138,2024-10-14 03:35:47,211.22,Cash,97219,2662,3,14,10,Monday,240179,2,90.56,181.12,Cough Syrup,Pharmacy,Ram-Suri,113.2,20.0,365,20,56,Bathinda,833704,2024-01-05,Inactive,18,1468.32,2024-10-14 03:45:47,2024-10-14 03:46:47,1.0,4.75,Traffic,True,1.0,5893926,4,Very fresh and well-packaged.,Delivery,Positive,2024-10-14,10.0,11.0,0.9090909090909091,2,False,Low Delay,Delayed,0-5 min,Low
4599327740,77862447,2023-08-25 15:35:17,530.85,Cash,43635,6481,15,25,8,Friday,613942,3,545.0,1635.0,Pet Treats,Pet Care,"Dyal, Saraf and Goel",838.46,35.0,365,28,72,Bally,410832,2023-07-14,New,3,721.04,2023-08-25 15:52:17,2023-08-25 15:52:17,0.0,0.55,On Time,False,0.0,1951970,2,The packaging was poor.,App Experience,Negative,2023-08-25,17.0,17.0,1.0,3,False,Low Delay,On Time / Early,0-5 min,Low
7479207574,64846124,2024-04-03 01:48:33,918.45,Cash,23426,80,1,3,4,Wednesday,60619,3,726.41,2179.23,Iced Tea,Cold Drinks & Juices,Bhasin LLC,1037.73,30.0,180,10,97,Bidar,46181,2024-06-19,Inactive,1,997.65,2024-04-03 02:03:33,2024-04-03 02:32:33,29.0,3.74,Traffic,True,29.0,6417467,5,Items were in perfect condition.,Customer Service,Positive,2024-04-03,15.0,44.0,0.3409090909090909,3,False,High Delay,Delayed,15+ min,Low
2996133401,83964902,2024-04-14 22:04:03,2010.29,UPI,8541,4244,22,14,4,Sunday,903336,2,551.88,1103.76,Pulses,Grocery & Staples,"Vaidya, Amble and Palla",649.27,15.0,365,14,60,Bhimavaram,569130,2023-11-10,Regular,2,536.01,2024-04-14 22:16:03,2024-04-14 22:14:03,-2.0,1.35,On Time,False,0.0,6344921,4,"It was okay, nothing special.",Customer Service,Neutral,2024-04-14,12.0,10.0,1.2,2,True,Low Delay,On Time / Early,0-5 min,Medium
5972410040,19179897,2024-08-11 07:22:14,1721.08,Wallet,62822,4388,7,11,8,Sunday,968887,3,40.7,122.10000000000001,Dish Soap,Household Care,Keer-Gill,54.27,25.0,365,18,92,Orai,757209,2023-08-14,Premium,18,1491.58,2024-08-11 07:38:14,2024-08-11 07:41:14,3.0,2.11,Traffic,True,3.0,9105016,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-08-11,16.0,19.0,0.8421052631578947,3,False,Low Delay,Delayed,0-5 min,Medium
4007593324,68703613,2024-06-21 10:08:44,3453.62,Wallet,36657,7513,10,21,6,Friday,305754,3,979.99,2939.9700000000003,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,1633.32,40.0,180,22,81,Imphal,939188,2023-11-26,Inactive,6,919.34,2024-06-21 10:23:44,2024-06-21 10:27:44,4.0,3.37,Traffic,True,4.0,8394978,2,I had a bad experience.,Customer Service,Negative,2024-06-21,15.0,19.0,0.7894736842105263,3,True,Low Delay,Delayed,0-5 min,High
3428454405,93018527,2023-08-13 22:37:01,3030.47,Cash,81368,3714,22,13,8,Sunday,432617,2,863.18,1726.36,Baby Wipes,Baby Care,Dora-Pillai,1233.11,30.0,365,17,97,Narasaraopet,722749,2024-05-16,New,1,913.11,2023-08-13 22:57:01,2023-08-13 22:56:01,-1.0,1.63,On Time,False,0.0,7503786,2,The packaging was poor.,Customer Service,Negative,2023-08-13,20.0,19.0,1.0526315789473684,2,True,Low Delay,On Time / Early,0-5 min,High
1160646195,5700842,2023-04-24 17:02:19,419.13,Card,53869,2464,17,24,4,Monday,876139,1,415.75,415.75,Pulses,Grocery & Staples,Cherian-Dara,489.12,15.0,365,14,83,Amravati,864006,2024-09-11,Regular,3,514.06,2023-04-24 17:17:19,2023-04-24 17:38:19,21.0,1.48,Traffic,True,21.0,5294166,2,Customer service was not helpful.,Customer Service,Negative,2023-04-24,15.0,36.0,0.4166666666666667,1,False,High Delay,Delayed,15+ min,Low
4376524554,72576730,2023-03-16 09:09:00,2512.22,Card,75544,7687,9,16,3,Thursday,812607,2,416.65,833.3,Potatoes,Fruits & Vegetables,Rege Group,555.53,25.0,3,11,63,Chennai,734650,2024-02-17,Regular,5,1971.67,2023-03-16 09:25:00,2023-03-16 09:30:00,5.0,1.55,Traffic,True,5.0,4933025,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-03-16,16.0,21.0,0.7619047619047619,2,True,Low Delay,Delayed,0-5 min,Medium
1519072771,70615775,2024-08-01 04:03:15,98.32,UPI,40607,5275,4,1,8,Thursday,925482,2,475.04,950.08,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,791.73,40.0,180,23,66,Ludhiana,912652,2024-01-07,Inactive,15,233.12,2024-08-01 04:22:15,2024-08-01 04:24:15,2.0,1.52,Traffic,True,2.0,8666461,4,"It was okay, nothing special.",Delivery,Neutral,2024-08-01,19.0,21.0,0.9047619047619048,2,False,Low Delay,Delayed,0-5 min,Low
8203685394,40192266,2024-02-23 06:58:38,1013.58,Card,92523,6784,6,23,2,Friday,615545,3,448.16,1344.48,Soap,Personal Care,Barman Inc,689.48,35.0,365,20,67,Bhopal,305319,2024-03-04,New,19,1893.6,2024-02-23 07:17:38,2024-02-23 07:18:38,1.0,4.11,Traffic,True,1.0,4411189,5,Great prices and fast delivery!,Customer Service,Positive,2024-02-23,19.0,20.0,0.95,3,False,Low Delay,Delayed,0-5 min,Medium
7906789850,32006907,2024-10-08 20:15:00,2494.47,UPI,16598,1123,20,8,10,Tuesday,491521,2,556.35,1112.7,Nuts,Snacks & Munchies,Karpe Inc,855.92,35.0,90,28,98,Guwahati,192156,2023-09-28,Regular,13,879.66,2024-10-08 20:35:00,2024-10-08 20:41:00,6.0,1.17,Traffic,True,6.0,8338096,1,Product was damaged during delivery.,Customer Service,Negative,2024-10-08,20.0,26.0,0.7692307692307693,2,True,Medium Delay,Delayed,5-15 min,Medium
8073770046,87943214,2024-05-14 03:01:34,3056.86,UPI,37431,6209,3,14,5,Tuesday,661577,1,720.95,720.95,Cat Food,Pet Care,Majumdar PLC,1109.15,35.0,365,28,95,Tiruvottiyur,167479,2024-09-02,Inactive,10,476.03,2024-05-14 03:12:34,2024-05-14 03:25:34,13.0,3.42,Traffic,True,13.0,2576772,5,Very fresh and well-packaged.,App Experience,Positive,2024-05-14,11.0,24.0,0.4583333333333333,1,False,Medium Delay,Delayed,5-15 min,High
5190202949,40727086,2023-09-09 12:34:28,3924.07,Wallet,98623,3906,12,9,9,Saturday,992178,1,632.43,632.43,Pain Reliever,Pharmacy,Basu and Sons,790.54,20.0,365,16,89,Bijapur,113784,2024-01-05,New,11,1573.7,2023-09-09 12:49:28,2023-09-09 13:01:28,12.0,1.62,Traffic,True,12.0,9783357,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-09-09,15.0,27.0,0.5555555555555556,1,False,Medium Delay,Delayed,5-15 min,High
8542325207,9573071,2024-07-17 17:30:24,4399.94,Wallet,38846,5625,17,17,7,Wednesday,373536,2,494.17,988.34,Dog Food,Pet Care,Chauhan-Sabharwal,760.26,35.0,365,14,64,Thrissur,856100,2023-11-07,New,5,958.06,2024-07-17 17:47:24,2024-07-17 17:50:24,3.0,4.04,Traffic,True,3.0,3189037,1,I had a bad experience.,Product Quality,Negative,2024-07-17,17.0,20.0,0.85,2,False,Low Delay,Delayed,0-5 min,High
7566730050,39153585,2023-05-14 12:59:57,1443.71,Card,47294,6181,12,14,5,Sunday,552496,3,508.0,1524.0,Dish Soap,Household Care,Dhar PLC,677.33,25.0,365,17,59,Tirunelveli,325976,2024-03-03,Premium,9,1851.83,2023-05-14 13:12:57,2023-05-14 13:13:57,1.0,2.52,Traffic,True,1.0,1014933,4,Will definitely order again.,Delivery,Positive,2023-05-14,13.0,14.0,0.9285714285714286,3,False,Low Delay,Delayed,0-5 min,Medium
176509722,65221572,2023-10-16 22:34:31,2319.65,UPI,60612,6275,22,16,10,Monday,883013,1,989.88,989.88,Eggs,Dairy & Breakfast,Chahal Group,1237.35,20.0,7,13,98,Delhi,305120,2024-03-04,New,17,1100.53,2023-10-16 22:46:31,2023-10-16 22:44:31,-2.0,1.92,On Time,False,0.0,7831309,3,"Average experience, could improve.",App Experience,Neutral,2023-10-16,12.0,10.0,1.2,1,True,Low Delay,On Time / Early,0-5 min,Medium
1894603222,21697638,2023-10-16 07:17:33,356.33,Wallet,90546,1130,7,16,10,Monday,839170,1,481.63,481.63,Curd,Dairy & Breakfast,Shetty and Sons,602.04,20.0,7,11,59,Sirsa,422943,2024-06-13,New,1,381.19,2023-10-16 07:27:33,2023-10-16 07:30:33,3.0,3.9,Traffic,True,3.0,2930645,3,"It was okay, nothing special.",Customer Service,Neutral,2023-10-16,10.0,13.0,0.7692307692307693,1,False,Low Delay,Delayed,0-5 min,Low
2694800415,36675827,2024-04-04 07:26:06,3621.69,Cash,70355,8403,7,4,4,Thursday,891833,2,493.19,986.38,Curd,Dairy & Breakfast,Mani PLC,616.49,20.0,7,11,69,Patiala,230470,2024-10-07,Inactive,15,1143.03,2024-04-04 07:44:06,2024-04-04 07:39:06,-5.0,3.85,On Time,False,0.0,3295542,1,Items were missing from my order.,Delivery,Negative,2024-04-04,18.0,13.0,1.3846153846153846,2,False,Low Delay,On Time / Early,0-5 min,High
5879390688,77869660,2023-09-07 19:36:09,96.09,Wallet,87608,8201,19,7,9,Thursday,687218,1,317.82,317.82,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",454.03,30.0,180,22,58,Gandhinagar,843445,2023-11-20,Premium,8,439.41,2023-09-07 19:48:09,2023-09-07 19:54:09,6.0,2.02,Traffic,True,6.0,3697985,4,"Excellent quality, will buy again!",Delivery,Positive,2023-09-07,12.0,18.0,0.6666666666666666,1,True,Medium Delay,Delayed,5-15 min,Low
1197715978,625395,2023-11-12 07:20:23,3388.47,Card,76039,4364,7,12,11,Sunday,945635,3,778.9,2336.7,Pulses,Grocery & Staples,Balasubramanian PLC,916.35,15.0,365,16,59,Siliguri,645207,2024-03-27,Premium,4,1794.26,2023-11-12 07:40:23,2023-11-12 07:43:23,3.0,3.68,Traffic,True,3.0,5094022,4,Great prices and fast delivery!,App Experience,Positive,2023-11-12,20.0,23.0,0.8695652173913043,3,False,Low Delay,Delayed,0-5 min,High
7790696031,34580200,2023-05-12 16:58:08,2174.92,Wallet,60613,1700,16,12,5,Friday,602241,1,976.55,976.55,Nuts,Snacks & Munchies,Bahl-Pau,1502.38,35.0,90,12,75,Bally,46262,2024-06-04,Premium,2,1418.51,2023-05-12 17:13:08,2023-05-12 17:08:08,-5.0,4.31,On Time,False,0.0,2244526,4,Customer service was very helpful.,Delivery,Positive,2023-05-12,15.0,10.0,1.5,1,False,Low Delay,On Time / Early,0-5 min,Medium
2189360099,68714053,2023-08-19 05:59:43,2231.91,Wallet,48011,3685,5,19,8,Saturday,6405,1,236.51,236.51,Baby Food,Baby Care,Kashyap-Reddy,337.87,30.0,365,11,81,Nanded,861394,2024-07-19,New,18,1474.77,2023-08-19 06:16:43,2023-08-19 06:13:43,-3.0,4.48,On Time,False,0.0,2554640,3,The order was incorrect.,App Experience,Negative,2023-08-19,17.0,14.0,1.2142857142857142,1,False,Low Delay,On Time / Early,0-5 min,Medium
3542041943,55007963,2024-09-06 01:07:42,209.59,Wallet,91300,3295,1,6,9,Friday,313754,1,136.6,136.6,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",210.15,35.0,90,25,67,Chennai,52382,2023-08-30,New,10,1809.98,2024-09-06 01:23:42,2024-09-06 01:25:42,2.0,3.35,Traffic,True,2.0,8388648,5,Items were in perfect condition.,App Experience,Positive,2024-09-06,16.0,18.0,0.8888888888888888,1,False,Low Delay,Delayed,0-5 min,Low
9202469009,37362180,2023-11-13 01:11:40,1574.8,UPI,39748,6324,1,13,11,Monday,563740,1,96.33,96.33,Chips,Snacks & Munchies,Mann-Kapadia,148.2,35.0,90,20,61,Visakhapatnam,826795,2023-08-17,Regular,11,1638.66,2023-11-13 01:31:40,2023-11-13 01:28:40,-3.0,3.89,On Time,False,0.0,4530836,5,Very fresh and well-packaged.,Delivery,Positive,2023-11-13,20.0,17.0,1.1764705882352942,1,False,Low Delay,On Time / Early,0-5 min,Medium
3985829990,81808190,2024-07-19 00:58:05,4495.35,Wallet,39267,1868,0,19,7,Friday,578097,1,267.61,267.61,Nuts,Snacks & Munchies,Jha Group,411.71,35.0,90,22,75,Bhusawal,611142,2023-07-06,Inactive,1,796.97,2024-07-19 01:14:05,2024-07-19 01:28:05,14.0,1.63,Traffic,True,14.0,9766944,4,Items were in perfect condition.,Customer Service,Positive,2024-07-19,16.0,30.0,0.5333333333333333,1,False,Medium Delay,Delayed,5-15 min,High
4341872315,71755645,2023-11-03 13:00:48,3494.41,Wallet,20388,6361,13,3,11,Friday,930284,3,189.47,568.41,Baby Food,Baby Care,"Garg, Saraf and Dutta",270.67,30.0,365,20,58,Pallavaram,279065,2024-04-12,Regular,10,963.44,2023-11-03 13:19:48,2023-11-03 13:20:48,1.0,1.37,Traffic,True,1.0,2379314,1,I had a bad experience.,Delivery,Negative,2023-11-03,19.0,20.0,0.95,3,False,Low Delay,Delayed,0-5 min,High
4748123248,24144240,2023-08-01 10:02:42,476.96,UPI,93163,4332,10,1,8,Tuesday,673058,3,765.76,2297.2799999999997,Cough Syrup,Pharmacy,Balan-Madan,957.2,20.0,365,30,94,Tezpur,49861,2023-09-06,Regular,15,1938.81,2023-08-01 10:15:42,2023-08-01 10:14:42,-1.0,2.43,On Time,False,0.0,4321551,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-08-01,13.0,12.0,1.0833333333333333,3,True,Low Delay,On Time / Early,0-5 min,Low
99905061,47590944,2023-11-16 20:08:23,2948.85,Card,1750,442,20,16,11,Thursday,492958,1,84.2,84.2,Lotion,Personal Care,Acharya PLC,129.54,35.0,365,26,88,Bhubaneswar,185673,2023-07-12,New,19,1163.84,2023-11-16 20:26:23,2023-11-16 20:34:23,8.0,3.18,Traffic,True,8.0,3859387,3,The order was incorrect.,Product Quality,Negative,2023-11-16,18.0,26.0,0.6923076923076923,1,True,Medium Delay,Delayed,5-15 min,Medium
9118004489,37288781,2024-02-02 14:35:12,2685.25,Cash,57515,5683,14,2,2,Friday,473647,1,43.05,43.05,Toothpaste,Personal Care,Ben-Ravi,66.23,35.0,365,18,82,Tadepalligudem,355069,2023-08-04,New,1,1609.24,2024-02-02 14:45:12,2024-02-02 14:41:12,-4.0,2.34,On Time,False,0.0,9394914,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-02-02,10.0,6.0,1.6666666666666667,1,False,Low Delay,On Time / Early,0-5 min,Medium
1696936610,25795941,2023-09-13 23:26:44,1983.84,Wallet,10006,5361,23,13,9,Wednesday,490939,1,80.25,80.25,Lotion,Personal Care,"Roy, Barad and De",123.46,35.0,365,12,67,Bhalswa Jahangir Pur,311683,2024-04-14,Regular,10,765.4,2023-09-13 23:46:44,2023-09-13 23:50:44,4.0,3.08,Traffic,True,4.0,7557581,5,Good selection of products.,Customer Service,Positive,2023-09-13,20.0,24.0,0.8333333333333334,1,False,Low Delay,Delayed,0-5 min,Medium
155669553,88779806,2023-04-06 14:25:38,2239.85,UPI,73940,3785,14,6,4,Thursday,714999,1,882.51,882.51,Bread,Dairy & Breakfast,Kala Group,1103.14,20.0,7,27,81,Srinagar,651071,2023-07-29,Regular,11,679.0,2023-04-06 14:38:38,2023-04-06 14:36:38,-2.0,0.77,On Time,False,0.0,4338034,4,"Excellent quality, will buy again!",Delivery,Positive,2023-04-06,13.0,11.0,1.1818181818181819,1,False,Low Delay,On Time / Early,0-5 min,Medium
2885541999,40275138,2023-09-13 22:13:12,87.3,Cash,97766,7271,22,13,9,Wednesday,337168,3,545.49,1636.47,Eggs,Dairy & Breakfast,Dasgupta PLC,681.86,20.0,7,25,98,Bathinda,833704,2024-01-05,Inactive,18,1468.32,2023-09-13 22:27:12,2023-09-13 22:24:12,-3.0,0.83,On Time,False,0.0,6405074,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-09-13,14.0,11.0,1.2727272727272727,3,True,Low Delay,On Time / Early,0-5 min,Low
2846340681,77085443,2023-06-08 06:18:52,2923.65,Cash,1441,3321,6,8,6,Thursday,287070,2,443.17,886.34,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",521.38,15.0,365,20,93,Naihati,455466,2024-03-15,Regular,9,1742.63,2023-06-08 06:29:52,2023-06-08 06:32:52,3.0,2.36,Traffic,True,3.0,5118869,3,I had a bad experience.,App Experience,Negative,2023-06-08,11.0,14.0,0.7857142857142857,2,False,Low Delay,Delayed,0-5 min,Medium
963715332,21948041,2024-07-18 22:25:26,4740.41,UPI,74026,3522,22,18,7,Thursday,771228,1,83.18,83.18,Pet Treats,Pet Care,Raja and Sons,127.97,35.0,365,25,73,Bhavnagar,541006,2024-03-21,New,13,1381.95,2024-07-18 22:39:26,2024-07-18 22:54:26,15.0,0.55,Traffic,True,15.0,2302167,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-07-18,14.0,29.0,0.4827586206896552,1,True,Medium Delay,Delayed,5-15 min,High
2807634451,84986716,2024-03-15 00:16:18,3196.92,Wallet,10898,3673,0,15,3,Friday,481843,3,297.68,893.04,Chocolates,Snacks & Munchies,"Taneja, Kala and Kota",457.97,35.0,90,10,88,Begusarai,408698,2024-04-21,Regular,8,420.78,2024-03-15 00:36:18,2024-03-15 00:41:18,5.0,4.64,Traffic,True,5.0,3929456,3,The product met my expectations.,App Experience,Neutral,2024-03-15,20.0,25.0,0.8,3,False,Low Delay,Delayed,0-5 min,High
3046341241,82286725,2023-10-03 17:13:24,3155.44,Wallet,42558,5665,17,3,10,Tuesday,690565,1,951.27,951.27,Cookies,Snacks & Munchies,"Roy, Seth and Patla",1463.49,35.0,90,15,56,Orai,730156,2024-10-17,Premium,18,1322.85,2023-10-03 17:30:24,2023-10-03 17:26:24,-4.0,1.4,On Time,False,0.0,2836853,4,Great prices and fast delivery!,Product Quality,Positive,2023-10-03,17.0,13.0,1.3076923076923077,1,False,Low Delay,On Time / Early,0-5 min,High
485687952,8228843,2023-03-26 19:36:56,1436.02,Wallet,41920,4079,19,26,3,Sunday,992178,3,632.43,1897.29,Pain Reliever,Pharmacy,Basu and Sons,790.54,20.0,365,16,89,Bangalore,542334,2024-07-06,Inactive,1,1215.61,2023-03-26 19:53:56,2023-03-26 20:05:56,12.0,1.05,Traffic,True,12.0,2093186,3,Delivery was late and I was unhappy.,Product Quality,Negative,2023-03-26,17.0,29.0,0.5862068965517241,3,True,Medium Delay,Delayed,5-15 min,Medium
7660904370,30455484,2024-05-09 14:16:30,695.54,Cash,82481,2713,14,9,5,Thursday,478531,1,825.46,825.46,Carrots,Fruits & Vegetables,Uppal Group,1100.61,25.0,3,24,90,Katni,819570,2023-05-08,New,2,1001.64,2024-05-09 14:29:30,2024-05-09 14:41:30,12.0,4.8,Traffic,True,12.0,5189587,4,Very happy with the service!,App Experience,Positive,2024-05-09,13.0,25.0,0.52,1,False,Medium Delay,Delayed,5-15 min,Low
9753033954,83577942,2023-07-02 01:33:28,630.84,Card,66167,9044,1,2,7,Sunday,667163,1,441.2,441.2,Orange Juice,Cold Drinks & Juices,Palla LLC,630.29,30.0,180,25,72,Shivpuri,33088,2024-08-11,New,16,866.2,2023-07-02 01:47:28,2023-07-02 01:46:28,-1.0,3.49,On Time,False,0.0,6073546,5,Items were in perfect condition.,Customer Service,Positive,2023-07-02,14.0,13.0,1.0769230769230769,1,False,Low Delay,On Time / Early,0-5 min,Low
9509887699,23448955,2024-01-13 11:09:16,1656.08,UPI,83668,7593,11,13,1,Saturday,700048,2,141.28,282.56,Dish Soap,Household Care,Khalsa-Bhavsar,188.37,25.0,365,25,98,Raebareli,185824,2024-10-12,Premium,13,1201.0,2024-01-13 11:19:16,2024-01-13 11:18:16,-1.0,1.44,On Time,False,0.0,6258873,5,Customer service was very helpful.,Delivery,Positive,2024-01-13,10.0,9.0,1.1111111111111112,2,True,Low Delay,On Time / Early,0-5 min,Medium
1054122071,97557157,2023-11-22 08:36:23,1011.38,Card,29382,2687,8,22,11,Wednesday,473929,1,440.19,440.19,Carrots,Fruits & Vegetables,"Bhardwaj, Bhatia and Deshmukh",586.92,25.0,3,19,70,Bardhaman,361111,2024-01-22,Regular,1,800.21,2023-11-22 08:56:23,2023-11-22 08:58:23,2.0,2.96,Traffic,True,2.0,1858190,2,Very disappointed with the quality.,Delivery,Negative,2023-11-22,20.0,22.0,0.9090909090909091,1,True,Low Delay,Delayed,0-5 min,Medium
9135272808,21701991,2024-03-01 23:06:19,1454.36,UPI,58954,6215,23,1,3,Friday,952124,2,127.08,254.16,Onions,Fruits & Vegetables,"Wali, Sood and Bala",169.44,25.0,3,15,50,Allahabad,296322,2023-10-05,New,5,1114.5,2024-03-01 23:24:19,2024-03-01 23:22:19,-2.0,3.77,On Time,False,0.0,9033997,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-03-01,18.0,16.0,1.125,2,False,Low Delay,On Time / Early,0-5 min,Medium
